Id,Date,Transaction,Currency,Description
18809,2024-05-09T18:00:13,+372.63,USD,Rent payment
18810,2024-09-03T16:35:55,+1.16,USD,Salary
18811,2024-01-15T03:32:20,+423.58,USD,Rent payment
18812,2024-09-04T05:41:37,+841.79,USD,Rent payment
18813,2024-04-05T08:12:50,+667.25,USD,Grocery shopping
18814,2024-08-01T08:17:44,-649.55,USD,Utilities bill
18815,2024-01-14T13:45:04,+221.91,USD,Refunds
18816,2024-11-29T20:30:36,-414.74,USD,Rent payment
18817,2024-05-23T15:18:56,-176.82,USD,Refunds
18818,2024-08-07T23:50:43,+127.06,USD,Grocery shopping
18819,2024-11-19T09:31:31,+470.35,USD,School expences
18820,2024-09-19T14:01:30,+748.24,USD,Refunds
18821,2024-06-19T03:45:03,-217.4,USD,Rent payment
18822,2024-05-03T02:34:50,+477.63,USD,Salary
18823,2024-09-01T21:23:17,-800.51,USD,Medical expenses
18824,2024-03-19T07:25:29,+313.97,USD,Online purchase
18825,2024-11-28T12:42:38,-471.4,USD,Rent payment
18826,2024-07-06T16:08:41,-518.14,USD,Medical expenses
18827,2024-03-07T18:30:55,-901.17,USD,Rent payment
18828,2024-03-01T10:13:14,-723.55,USD,Grocery shopping
18829,2024-03-06T23:23:31,-212.99,USD,Rent payment
18830,2024-11-23T20:14:09,+94.83,USD,Utilities bill
18831,2024-03-26T14:45:43,+906.42,USD,Refunds
18832,2024-08-13T06:11:39,+433.84,USD,Refunds
18833,2024-11-26T17:04:03,-489.38,USD,Restaurant bill
18834,2024-08-12T20:07:47,+211.09,USD,Videogames
18835,2024-01-28T06:01:58,-987.25,USD,Restaurant bill
18836,2024-03-11T02:55:33,-274.18,USD,Utilities bill
18837,2024-08-20T18:45:52,-545.47,USD,Videogames
18838,2024-07-16T22:32:12,-551.29,USD,Medical expenses
18839,2024-03-18T09:42:52,-244.27,USD,School expences
18840,2024-06-18T01:29:56,-256.8,USD,Online purchase
18841,2024-10-22T06:13:58,-447.75,USD,School expences
18842,2024-09-14T23:21:29,-651.62,USD,School expences
18843,2024-06-23T19:43:54,+580.17,USD,Medical expenses
18844,2024-12-03T17:05:03,-342.18,USD,Online purchase
18845,2024-10-24T16:02:04,+630.12,USD,Rent payment
18846,2024-08-05T04:43:16,+336.45,USD,Grocery shopping
18847,2024-03-04T02:03:58,+531.1,USD,Online purchase
18848,2024-06-09T15:34:09,+446.53,USD,Salary
18849,2024-03-04T20:17:16,-12.46,USD,Medical expenses
18850,2024-02-03T03:04:19,-707.79,USD,Utilities bill
18851,2024-11-21T06:35:10,+502.89,USD,Online purchase
18852,2024-04-28T16:21:45,+458.85,USD,Medical expenses
18853,2024-12-22T02:47:33,-605.39,USD,Refunds
18854,2024-11-28T19:51:31,+832.42,USD,Utilities bill
18855,2024-03-10T13:35:57,+831.61,USD,Restaurant bill
18856,2024-05-17T04:52:31,-220.18,USD,Grocery shopping
18857,2024-10-06T09:19:34,+92.87,USD,Medical expenses
18858,2024-09-06T08:10:19,-215.95,USD,Medical expenses
18859,2024-02-06T16:28:03,-303.87,USD,Refunds
18860,2024-10-24T10:08:36,+0.88,USD,Utilities bill
18861,2024-03-19T18:28:05,-195.91,USD,Restaurant bill
18862,2024-07-30T01:56:38,+100.46,USD,School expences
18863,2024-06-16T16:11:04,+754.28,USD,Salary
18864,2024-01-23T21:03:40,+309.45,USD,Salary
18865,2024-05-13T18:47:13,+406.81,USD,Online purchase
18866,2024-08-05T12:48:10,-530.05,USD,Videogames
18867,2024-04-08T20:42:07,+762.99,USD,Grocery shopping
18868,2024-03-02T14:06:15,+631.64,USD,Salary
18869,2024-06-01T11:03:07,-20.6,USD,Online purchase
18870,2024-10-08T02:27:19,+417.98,USD,Medical expenses
18871,2024-10-21T22:02:10,-130.56,USD,Salary
18872,2024-07-04T23:53:23,-968.46,USD,Restaurant bill
18873,2024-03-22T11:39:20,+176.84,USD,Restaurant bill
18874,2024-08-30T20:58:54,+494.43,USD,Online purchase
18875,2024-08-08T23:03:38,-868.04,USD,Salary
18876,2024-08-13T09:24:00,-903.99,USD,Refunds
18877,2024-02-24T11:49:02,-812.32,USD,Medical expenses
18878,2024-07-07T10:38:42,-671.52,USD,Rent payment
18879,2024-01-26T00:44:54,+891.79,USD,Utilities bill
18880,2024-04-21T23:24:56,-661.33,USD,Salary
18881,2024-06-21T18:17:15,+441.51,USD,Utilities bill
18882,2024-05-15T04:13:23,-785.95,USD,Refunds
18883,2024-10-25T14:49:47,-527.22,USD,Rent payment
18884,2024-04-16T00:45:17,+324.95,USD,Restaurant bill
18885,2024-01-24T05:32:50,-336.41,USD,Online purchase
18886,2024-03-30T05:39:20,-393.87,USD,Salary
18887,2024-07-23T19:57:33,-122.89,USD,Restaurant bill
18888,2024-04-07T07:14:17,+472.86,USD,Restaurant bill
18889,2024-12-19T09:57:42,+77.49,USD,Utilities bill
18890,2024-12-08T13:22:53,-456.73,USD,Refunds
18891,2024-01-15T02:03:55,+869.76,USD,Medical expenses
18892,2024-01-20T13:35:16,-307.69,USD,Online purchase
18893,2024-08-14T08:01:35,+484.01,USD,Salary
18894,2024-02-06T08:25:51,-377.26,USD,Restaurant bill
18895,2024-07-07T20:44:09,+913.93,USD,Medical expenses
18896,2024-12-15T00:30:13,-741.3,USD,Videogames
18897,2024-07-27T09:21:08,+142.76,USD,School expences
18898,2024-02-24T21:52:27,+144.2,USD,Rent payment
18899,2024-09-01T20:40:34,+400.17,USD,Refunds
18900,2024-09-05T16:28:37,+505.8,USD,Medical expenses
18901,2024-01-07T14:40:33,-251.47,USD,Rent payment
18902,2024-03-17T11:50:08,-409.26,USD,Salary
18903,2024-06-02T05:59:38,+974.76,USD,Restaurant bill
18904,2024-09-06T22:09:48,+986.26,USD,Refunds
18905,2024-11-22T11:29:13,+675.33,USD,Grocery shopping
18906,2024-03-12T10:12:46,+598.27,USD,School expences
18907,2024-11-04T00:02:45,-558.03,USD,Salary
18908,2024-09-17T21:27:20,-643.48,USD,Videogames
18909,2024-05-19T12:07:12,+879.48,USD,Videogames
18910,2024-02-18T17:51:49,+746.3,USD,Grocery shopping
18911,2024-03-07T12:04:30,-249.31,USD,Medical expenses
18912,2024-10-21T23:07:19,-166.69,USD,Medical expenses
18913,2024-12-15T19:15:52,+303.54,USD,Grocery shopping
18914,2024-01-05T08:24:08,-945.79,USD,Utilities bill
18915,2024-10-20T06:55:26,+397.46,USD,School expences
18916,2024-07-24T08:12:53,-546.11,USD,Rent payment
18917,2024-09-20T12:36:34,+488.6,USD,Refunds
18918,2024-02-13T06:04:11,-775.86,USD,Grocery shopping
18919,2024-03-27T21:34:21,+462.94,USD,Utilities bill
18920,2024-03-04T21:57:35,-732.06,USD,Restaurant bill
18921,2024-03-06T15:04:17,+894.08,USD,Restaurant bill
18922,2024-01-27T05:05:08,-400.53,USD,Rent payment
18923,2024-01-14T06:01:15,-518.98,USD,Utilities bill
18924,2024-11-08T09:45:31,+257.88,USD,Videogames
18925,2024-04-30T12:21:58,+424.26,USD,Refunds
18926,2024-02-05T18:22:41,-83.38,USD,Videogames
18927,2024-07-18T16:01:07,+47.81,USD,Videogames
18928,2024-11-14T19:00:45,-833.36,USD,Grocery shopping
18929,2024-06-10T07:25:57,+311.92,USD,Restaurant bill
18930,2024-11-21T00:21:20,+834.24,USD,Grocery shopping
18931,2024-05-13T16:05:04,-330.42,USD,Grocery shopping
18932,2024-11-06T01:36:53,+576.78,USD,Utilities bill
18933,2024-03-07T22:05:56,-474.78,USD,Utilities bill
18934,2024-09-13T06:49:14,-958.65,USD,Grocery shopping
18935,2024-10-24T04:51:47,+90.58,USD,Restaurant bill
18936,2024-05-14T06:00:15,+786.95,USD,Rent payment
18937,2024-06-22T09:52:28,-661.54,USD,Grocery shopping
18938,2024-03-22T09:30:32,-691.58,USD,Videogames
18939,2024-04-17T15:10:20,+945.06,USD,Grocery shopping
18940,2024-07-12T00:48:23,+436.86,USD,School expences
18941,2024-05-03T01:33:52,+355.15,USD,Videogames
18942,2024-03-20T22:40:15,-684.22,USD,Utilities bill
18943,2024-04-23T09:17:10,+528.75,USD,Online purchase
18944,2024-03-29T23:24:23,+53.87,USD,Medical expenses
18945,2024-11-26T23:52:59,-243.13,USD,Online purchase
18946,2024-12-04T06:07:33,-694.14,USD,Rent payment
18947,2024-08-10T20:01:02,-727.06,USD,Grocery shopping
18948,2024-07-27T00:15:27,-333.55,USD,Salary
18949,2024-11-17T06:45:52,+160.39,USD,Utilities bill
18950,2024-02-21T02:43:30,+880.6,USD,Videogames
18951,2024-05-27T05:10:33,-340.0,USD,Utilities bill
18952,2024-10-06T00:14:11,-166.44,USD,Restaurant bill
18953,2024-08-27T13:05:37,-601.26,USD,Online purchase
18954,2024-04-11T04:13:17,+30.69,USD,Rent payment
18955,2024-12-28T20:50:05,+238.52,USD,Grocery shopping
18956,2024-01-20T02:55:57,+111.16,USD,Restaurant bill
18957,2024-11-24T03:41:10,-282.98,USD,Utilities bill
18958,2024-06-27T14:21:59,-243.89,USD,Refunds
18959,2024-10-27T02:01:39,-495.11,USD,Online purchase
18960,2024-06-23T03:08:23,+746.16,USD,Restaurant bill
18961,2024-07-13T00:29:37,-539.6,USD,Restaurant bill
18962,2024-09-05T23:02:19,-383.84,USD,Online purchase
18963,2024-10-31T00:00:19,-399.68,USD,Refunds
18964,2024-10-15T05:59:25,+53.79,USD,Rent payment
18965,2024-03-14T22:17:34,+153.83,USD,Online purchase
18966,2024-04-24T04:26:41,-770.97,USD,Grocery shopping
18967,2024-04-26T13:07:36,-874.65,USD,Restaurant bill
18968,2024-11-03T04:34:19,+904.53,USD,Videogames
18969,2024-01-08T02:28:35,-404.57,USD,Salary
18970,2024-03-15T03:28:56,-74.9,USD,School expences
18971,2024-02-19T05:41:34,-223.74,USD,Restaurant bill
18972,2024-07-28T22:05:24,-987.61,USD,Rent payment
18973,2024-04-05T15:04:58,+34.79,USD,Medical expenses
18974,2024-04-17T16:27:06,+624.46,USD,Restaurant bill
18975,2024-12-01T03:49:02,+11.92,USD,Utilities bill
18976,2024-12-23T10:43:51,+712.02,USD,Salary
18977,2024-10-04T13:50:03,-147.55,USD,Medical expenses
18978,2024-03-23T13:13:43,+207.2,USD,Utilities bill
18979,2024-09-06T02:33:23,+38.0,USD,Refunds
18980,2024-08-28T03:38:31,+42.82,USD,Rent payment
18981,2024-03-27T03:56:15,+262.5,USD,Salary
18982,2024-09-02T11:44:02,+622.39,USD,Medical expenses
18983,2024-08-03T10:24:10,-625.88,USD,Online purchase
18984,2024-08-10T00:59:31,-324.9,USD,School expences
18985,2024-08-18T12:15:31,-391.07,USD,Restaurant bill
18986,2024-09-03T09:41:23,+542.5,USD,Videogames
18987,2024-03-29T00:07:21,+939.71,USD,Medical expenses
18988,2024-02-23T13:37:16,-358.89,USD,Videogames
18989,2024-12-25T16:54:37,-836.11,USD,Grocery shopping
18990,2024-10-24T22:36:09,+726.89,USD,Rent payment
18991,2024-07-05T04:30:53,+839.92,USD,School expences
18992,2024-01-04T00:47:51,-86.6,USD,Utilities bill
18993,2024-10-03T12:32:08,-500.14,USD,Utilities bill
18994,2024-06-13T19:44:22,-219.74,USD,Restaurant bill
18995,2024-08-28T13:55:18,+218.31,USD,Grocery shopping
18996,2024-09-17T03:24:13,+337.34,USD,Utilities bill
18997,2024-04-07T09:21:35,+502.97,USD,Online purchase
18998,2024-01-09T18:24:20,+834.94,USD,School expences
18999,2024-01-07T22:51:53,-178.71,USD,Rent payment
19000,2024-03-07T12:04:03,-672.07,USD,Videogames
19001,2024-11-30T13:38:17,+40.75,USD,Videogames
19002,2024-02-29T04:31:59,-145.2,USD,Videogames
19003,2024-08-15T22:29:45,+708.67,USD,Videogames
19004,2024-02-08T13:44:26,-387.29,USD,Videogames
19005,2024-11-09T19:33:02,-755.4,USD,Grocery shopping
19006,2024-09-24T20:20:14,-111.64,USD,Grocery shopping
19007,2024-07-12T13:38:07,+477.92,USD,Salary
19008,2024-07-04T13:28:38,+847.45,USD,Grocery shopping
19009,2024-09-20T03:42:41,-196.17,USD,Videogames
19010,2024-03-24T00:40:05,+629.0,USD,Online purchase
19011,2024-09-03T04:44:31,+914.9,USD,Rent payment
19012,2024-11-26T20:13:55,-763.25,USD,Rent payment
19013,2024-04-16T23:32:41,-598.68,USD,Utilities bill
19014,2024-08-30T12:40:51,+72.26,USD,Rent payment
19015,2024-10-09T08:05:19,-418.18,USD,Medical expenses
19016,2024-03-19T21:20:42,+302.0,USD,Rent payment
19017,2024-06-20T14:48:07,-972.2,USD,Videogames
19018,2024-06-30T11:16:42,+853.55,USD,Online purchase
19019,2024-03-14T20:52:43,-475.3,USD,Medical expenses
19020,2024-05-17T11:34:27,-403.33,USD,Grocery shopping
19021,2024-08-24T20:30:11,-124.55,USD,Refunds
19022,2024-12-08T01:07:39,+865.65,USD,School expences
19023,2024-11-18T00:21:42,+751.85,USD,Rent payment
19024,2024-11-22T23:11:31,+959.04,USD,Salary
19025,2024-07-03T12:24:12,+243.4,USD,Utilities bill
19026,2024-01-12T13:37:46,-267.31,USD,Videogames
19027,2024-01-30T06:31:00,+416.34,USD,Utilities bill
19028,2024-10-10T19:58:39,-252.26,USD,Refunds
19029,2024-05-29T15:33:11,+529.73,USD,Medical expenses
19030,2024-09-16T15:04:08,-795.6,USD,Utilities bill
19031,2024-06-19T14:39:26,-405.21,USD,Refunds
19032,2024-08-05T23:35:41,+30.98,USD,Rent payment
19033,2024-02-13T07:29:40,-485.91,USD,Videogames
19034,2024-05-02T15:40:08,+156.11,USD,Refunds
19035,2024-07-24T05:51:14,+377.7,USD,Videogames
19036,2024-12-07T04:42:54,-914.76,USD,Rent payment
19037,2024-04-23T17:56:33,+484.72,USD,Medical expenses
19038,2024-07-19T19:14:11,+63.82,USD,Refunds
19039,2024-01-22T09:55:03,+26.14,USD,Medical expenses
19040,2024-07-16T16:32:27,+31.77,USD,Rent payment
19041,2024-07-19T20:05:08,+597.95,USD,Restaurant bill
19042,2024-10-03T00:43:14,+789.07,USD,Salary
19043,2024-01-17T13:06:59,+704.96,USD,Medical expenses
19044,2024-07-16T18:40:38,+263.29,USD,Rent payment
19045,2024-09-17T14:04:32,-588.74,USD,Grocery shopping
19046,2024-03-19T04:58:53,+907.97,USD,Restaurant bill
19047,2024-12-18T05:24:28,-305.0,USD,Videogames
19048,2024-02-23T00:00:52,+143.72,USD,Refunds
19049,2024-07-12T07:28:03,+405.0,USD,Grocery shopping
19050,2024-05-02T17:54:31,+294.45,USD,Videogames
19051,2024-11-26T23:43:36,+650.94,USD,Salary
19052,2024-05-12T16:46:37,+621.25,USD,Medical expenses
19053,2024-06-16T02:28:52,-299.34,USD,Rent payment
19054,2024-12-06T07:36:25,-890.92,USD,Videogames
19055,2024-05-30T10:05:31,-439.91,USD,Salary
19056,2024-01-20T17:46:21,+497.98,USD,Medical expenses
19057,2024-09-13T17:58:07,-725.21,USD,Refunds
19058,2024-10-31T20:11:37,+246.92,USD,Videogames
19059,2024-09-25T15:58:28,+478.96,USD,School expences
19060,2024-09-27T21:36:09,-963.75,USD,Utilities bill
19061,2024-05-13T06:57:34,-631.92,USD,Refunds
19062,2024-10-05T08:05:16,-863.88,USD,Medical expenses
19063,2024-11-06T15:29:33,+773.57,USD,Grocery shopping
19064,2024-05-07T10:55:50,+719.14,USD,Online purchase
19065,2024-12-02T17:22:53,-844.53,USD,Utilities bill
19066,2024-07-20T01:33:13,-436.03,USD,Grocery shopping
19067,2024-07-29T06:54:37,-958.99,USD,Refunds
19068,2024-10-27T02:47:19,+351.82,USD,Salary
19069,2024-10-15T19:19:04,-829.01,USD,Restaurant bill
19070,2024-08-11T03:58:58,-464.59,USD,Online purchase
19071,2024-07-16T23:01:14,+865.07,USD,Medical expenses
19072,2024-02-26T01:41:21,-26.55,USD,Rent payment
19073,2024-09-24T10:11:59,+39.53,USD,Salary
19074,2024-12-02T17:47:42,-462.93,USD,Videogames
19075,2024-07-06T07:39:03,+449.01,USD,Refunds
19076,2024-12-19T03:03:04,+225.3,USD,Salary
19077,2024-09-20T22:04:53,+562.69,USD,Videogames
19078,2024-09-24T23:58:33,+819.19,USD,School expences
19079,2024-04-15T17:07:23,+717.31,USD,Medical expenses
19080,2024-01-15T07:33:56,+820.98,USD,School expences
19081,2024-04-23T06:55:56,+891.43,USD,Videogames
19082,2024-02-01T00:44:18,+998.97,USD,Videogames
19083,2024-08-12T23:02:16,-98.12,USD,Restaurant bill
19084,2024-07-08T04:05:43,-315.09,USD,Refunds
19085,2024-05-13T12:13:40,-237.14,USD,Grocery shopping
19086,2024-06-29T23:38:11,+788.6,USD,Rent payment
19087,2024-04-21T12:37:29,-552.42,USD,Medical expenses
19088,2024-01-25T02:17:22,+653.73,USD,Videogames
19089,2024-02-12T06:17:06,+279.88,USD,Grocery shopping
19090,2024-11-09T02:39:23,-903.6,USD,Videogames
19091,2024-08-06T10:35:15,-284.65,USD,Rent payment
19092,2024-11-03T09:49:45,+543.48,USD,Videogames
19093,2024-06-28T00:49:51,-28.52,USD,Salary
19094,2024-10-25T07:54:01,-361.95,USD,Utilities bill
19095,2024-05-02T23:34:06,-822.72,USD,Salary
19096,2024-07-28T20:38:59,+244.5,USD,Grocery shopping
19097,2024-09-22T15:15:15,+980.14,USD,School expences
19098,2024-08-17T12:33:58,+165.35,USD,Rent payment
19099,2024-06-17T03:38:04,+764.68,USD,Grocery shopping
19100,2024-11-24T16:32:34,-715.93,USD,Restaurant bill
19101,2024-11-06T11:58:15,+159.42,USD,Rent payment
19102,2024-01-18T05:17:29,-947.91,USD,Utilities bill
19103,2024-04-11T23:29:30,-227.03,USD,Rent payment
19104,2024-09-15T16:23:26,-974.38,USD,Salary
19105,2024-09-03T22:22:16,+323.18,USD,Videogames
19106,2024-01-15T13:20:57,-222.42,USD,Grocery shopping
19107,2024-05-29T06:23:40,+687.54,USD,Online purchase
19108,2024-02-08T21:06:57,+695.67,USD,Medical expenses
19109,2024-06-27T00:31:11,+950.34,USD,Salary
19110,2024-12-22T08:40:37,-134.85,USD,School expences
19111,2024-03-17T03:56:10,-724.95,USD,Online purchase
19112,2024-10-22T15:07:45,-921.25,USD,Grocery shopping
19113,2024-12-14T00:22:23,+81.12,USD,Grocery shopping
19114,2024-05-07T21:31:58,-300.91,USD,School expences
19115,2024-08-28T21:32:36,-105.33,USD,Grocery shopping
19116,2024-09-09T22:35:56,+908.21,USD,Medical expenses
19117,2024-08-26T23:34:22,+60.02,USD,Restaurant bill
19118,2024-04-24T10:27:38,-405.7,USD,Refunds
19119,2024-02-11T22:37:30,-35.93,USD,Online purchase
19120,2024-09-11T15:13:26,+466.76,USD,Rent payment
19121,2024-06-02T13:11:38,-497.37,USD,Rent payment
19122,2024-03-31T18:43:16,-309.67,USD,Salary
19123,2024-10-16T10:44:06,-504.1,USD,Online purchase
19124,2024-09-26T21:40:34,+720.59,USD,Utilities bill
19125,2024-07-14T21:06:33,+756.21,USD,Rent payment
19126,2024-01-27T03:19:36,-863.99,USD,Online purchase
19127,2024-01-07T08:46:17,+766.56,USD,Online purchase
19128,2024-10-09T10:57:16,+73.64,USD,Refunds
19129,2024-05-28T09:37:51,+699.79,USD,Medical expenses
19130,2024-12-15T23:50:45,+88.72,USD,Grocery shopping
19131,2024-06-16T07:47:02,+392.35,USD,Online purchase
19132,2024-01-16T20:53:48,-342.4,USD,Medical expenses
19133,2024-01-27T04:33:03,-919.29,USD,School expences
19134,2024-09-23T19:56:23,+286.88,USD,Online purchase
19135,2024-07-07T16:27:41,-51.91,USD,Grocery shopping
19136,2024-12-02T16:05:32,-743.07,USD,School expences
19137,2024-12-02T13:30:01,+281.89,USD,Rent payment
19138,2024-04-24T18:48:37,-859.81,USD,Online purchase
19139,2024-02-14T01:56:44,+169.27,USD,Online purchase
19140,2024-04-24T11:04:21,-285.98,USD,Videogames
19141,2024-06-26T03:18:29,-183.84,USD,Salary
19142,2024-08-08T18:17:02,-294.68,USD,Restaurant bill
19143,2024-06-01T22:47:05,+344.36,USD,Online purchase
19144,2024-02-02T04:19:35,+949.68,USD,Grocery shopping
19145,2024-12-10T18:41:39,+493.1,USD,Salary
19146,2024-02-26T20:22:01,+591.35,USD,School expences
19147,2024-06-19T09:11:14,-507.22,USD,Medical expenses
19148,2024-09-21T17:15:38,+819.76,USD,Refunds
19149,2024-05-28T20:42:59,+911.19,USD,Restaurant bill
19150,2024-04-21T21:33:30,+490.74,USD,Online purchase
19151,2024-11-15T07:50:24,+112.12,USD,Salary
19152,2024-09-26T11:29:03,-369.48,USD,Restaurant bill
19153,2024-01-24T00:29:43,+264.59,USD,Salary
19154,2024-08-16T06:39:48,-103.62,USD,Online purchase
19155,2024-05-30T01:03:40,+756.61,USD,School expences
19156,2024-11-28T03:28:43,-576.3,USD,Restaurant bill
19157,2024-08-21T20:49:13,+134.72,USD,Rent payment
19158,2024-10-28T18:34:19,+733.67,USD,Medical expenses
19159,2024-01-24T08:18:47,-66.47,USD,Online purchase
19160,2024-03-05T15:01:15,-346.54,USD,Rent payment
19161,2024-04-04T06:23:35,+88.89,USD,Restaurant bill
19162,2024-07-23T07:44:57,+862.56,USD,School expences
19163,2024-07-07T16:05:39,-974.64,USD,Medical expenses
19164,2024-02-03T13:44:54,+645.05,USD,Medical expenses
19165,2024-10-19T23:47:44,-354.85,USD,Online purchase
19166,2024-10-05T14:13:43,-933.96,USD,Salary
19167,2024-10-09T11:52:55,-562.02,USD,Rent payment
19168,2024-08-17T15:04:43,-22.56,USD,Utilities bill
19169,2024-08-22T07:27:20,-427.13,USD,Restaurant bill
19170,2024-11-08T15:23:12,-426.42,USD,Refunds
19171,2024-10-19T08:02:45,+579.54,USD,Utilities bill
19172,2024-04-25T05:12:25,-78.12,USD,Salary
19173,2024-07-10T07:16:45,+381.88,USD,Rent payment
19174,2024-01-28T05:11:56,-134.09,USD,Grocery shopping
19175,2024-11-19T11:27:05,+570.09,USD,Restaurant bill
19176,2024-01-29T14:43:43,-792.13,USD,Online purchase
19177,2024-05-07T22:28:40,+229.29,USD,Salary
19178,2024-03-15T21:54:48,+864.41,USD,Refunds
19179,2024-04-16T02:32:59,+718.23,USD,Rent payment
19180,2024-05-24T10:20:00,+887.13,USD,Medical expenses
19181,2024-07-02T08:30:49,-882.46,USD,School expences
19182,2024-07-13T09:20:54,+957.83,USD,Videogames
19183,2024-06-27T21:09:02,-943.67,USD,Grocery shopping
19184,2024-08-23T01:39:14,-479.73,USD,Utilities bill
19185,2024-08-15T23:46:27,+421.95,USD,School expences
19186,2024-03-25T18:45:49,+792.87,USD,Utilities bill
19187,2024-12-30T22:31:26,+132.36,USD,Refunds
19188,2024-10-30T01:20:13,+237.65,USD,Online purchase
19189,2024-06-20T22:57:33,-443.6,USD,Rent payment
19190,2024-12-10T08:49:02,-230.38,USD,Rent payment
19191,2024-05-12T11:34:30,+402.97,USD,School expences
19192,2024-12-28T02:14:44,-437.94,USD,Utilities bill
19193,2024-08-27T05:14:13,-968.41,USD,Restaurant bill
19194,2024-10-18T13:36:47,-475.96,USD,Refunds
19195,2024-09-19T11:33:30,-194.04,USD,Utilities bill
19196,2024-09-05T05:04:00,-280.99,USD,Rent payment
19197,2024-04-12T07:14:12,+585.89,USD,Restaurant bill
19198,2024-02-01T19:45:25,-129.12,USD,Medical expenses
19199,2024-10-04T17:38:50,+269.29,USD,Videogames
19200,2024-03-08T20:10:35,+817.19,USD,Salary
19201,2024-11-13T23:49:16,+860.17,USD,Rent payment
19202,2024-08-25T03:08:27,+41.07,USD,Refunds
19203,2024-01-25T12:39:42,-841.34,USD,Online purchase
19204,2024-01-15T14:12:31,+549.93,USD,Salary
19205,2024-08-06T23:57:27,+774.82,USD,Online purchase
19206,2024-08-06T04:33:24,-113.8,USD,Salary
19207,2024-04-25T23:27:33,+909.05,USD,Medical expenses
19208,2024-01-07T23:28:05,+204.31,USD,Rent payment
19209,2024-05-25T11:34:54,-528.89,USD,Restaurant bill
19210,2024-11-11T20:09:30,+606.69,USD,Online purchase
19211,2024-01-18T21:38:12,-476.96,USD,Salary
19212,2024-10-19T17:21:48,-651.14,USD,Grocery shopping
19213,2024-12-12T17:33:34,+173.6,USD,Salary
19214,2024-11-29T12:42:06,+763.45,USD,Medical expenses
19215,2024-02-26T04:10:40,+887.63,USD,School expences
19216,2024-02-12T05:01:10,-367.96,USD,School expences
19217,2024-09-20T09:21:12,-359.01,USD,Rent payment
19218,2024-08-05T08:16:15,-768.26,USD,Utilities bill
19219,2024-10-24T06:11:23,+89.32,USD,Grocery shopping
19220,2024-11-23T23:35:37,-585.5,USD,Salary
19221,2024-04-11T09:12:54,-666.61,USD,Refunds
19222,2024-01-09T10:48:57,+726.27,USD,Rent payment
19223,2024-07-10T11:39:44,-652.05,USD,Grocery shopping
19224,2024-11-14T07:49:40,-282.37,USD,School expences
19225,2024-11-11T20:09:19,-679.41,USD,School expences
19226,2024-09-05T07:15:59,+216.68,USD,Online purchase
19227,2024-12-20T19:23:19,-943.02,USD,Utilities bill
19228,2024-11-17T12:19:20,-624.4,USD,Medical expenses
19229,2024-06-11T17:37:44,+154.5,USD,Grocery shopping
19230,2024-09-27T10:55:45,+509.48,USD,Online purchase
19231,2024-11-16T08:04:11,+631.84,USD,Utilities bill
19232,2024-03-24T07:13:06,+730.45,USD,Videogames
19233,2024-03-10T07:53:51,+540.73,USD,Medical expenses
19234,2024-08-20T09:53:37,+34.02,USD,School expences
19235,2024-07-08T23:29:15,-935.81,USD,Salary
19236,2024-01-01T19:24:35,-966.89,USD,Online purchase
19237,2024-06-10T06:05:35,-106.23,USD,Rent payment
19238,2024-01-03T10:56:52,-76.18,USD,Utilities bill
19239,2024-04-22T01:52:18,-498.74,USD,Utilities bill
19240,2024-08-10T19:31:51,+125.65,USD,Medical expenses
19241,2024-12-27T18:00:45,+739.02,USD,Online purchase
19242,2024-12-28T14:30:58,+677.55,USD,Utilities bill
19243,2024-09-06T16:14:38,+708.03,USD,Rent payment
19244,2024-03-06T20:14:52,+842.16,USD,Restaurant bill
19245,2024-07-29T21:07:12,-398.78,USD,Salary
19246,2024-06-14T23:29:18,-124.92,USD,Utilities bill
19247,2024-02-18T03:44:49,-3.12,USD,Medical expenses
19248,2024-07-12T06:03:32,+111.13,USD,Rent payment
19249,2024-09-20T23:15:30,-622.09,USD,Salary
19250,2024-04-27T15:18:56,+281.2,USD,Refunds
19251,2024-07-28T08:39:34,+800.97,USD,Rent payment
19252,2024-04-12T00:42:35,+431.56,USD,Medical expenses
19253,2024-02-13T02:52:35,-802.0,USD,Grocery shopping
19254,2024-02-23T17:31:16,+812.23,USD,Medical expenses
19255,2024-11-21T12:12:39,-514.17,USD,School expences
19256,2024-07-26T22:27:00,+778.15,USD,School expences
19257,2024-06-03T10:25:56,+700.28,USD,Online purchase
19258,2024-07-12T22:58:16,-214.2,USD,School expences
19259,2024-04-19T16:58:46,+77.61,USD,Rent payment
19260,2024-01-06T07:43:42,-612.27,USD,Refunds
19261,2024-06-15T16:53:51,+926.68,USD,Salary
19262,2024-08-02T16:53:48,-98.46,USD,Videogames
19263,2024-11-30T22:35:56,+190.56,USD,Utilities bill
19264,2024-12-13T12:57:55,-841.03,USD,School expences
19265,2024-10-05T08:22:38,-149.69,USD,Online purchase
19266,2024-02-14T14:50:43,-576.08,USD,Medical expenses
19267,2024-07-03T21:12:29,-291.41,USD,Online purchase
19268,2024-05-10T11:57:00,+880.79,USD,Videogames
19269,2024-04-21T11:49:14,+203.59,USD,Restaurant bill
19270,2024-08-27T10:41:31,+729.81,USD,Videogames
19271,2024-01-22T11:37:46,+547.22,USD,Medical expenses
19272,2024-05-27T06:38:45,+108.41,USD,Utilities bill
19273,2024-01-11T16:35:21,+74.06,USD,Refunds
